date,location,cases_total,cases_active,cases_recovered,deaths
2021/02/01,Mill Woods South & East,4076,175.0,3875.0,26.0
2021/01/15,Mill Woods South & East,3834,307.0,3502.0,25.0
2020/10/27,Mill Woods South & East,643,177.0,465.0,1.0
2020/06/13,Mill Woods South & East,42,27.0,14.0,1.0
2021/01/31,Mill Woods South & East,4072,192.0,3854.0,26.0
2020/06/22,Mill Woods South & East,60,26.0,33.0,1.0
2021/01/30,Mill Woods South & East,4069,208.0,3835.0,26.0
2020/06/14,Mill Woods South & East,49,34.0,14.0,1.0
2021/02/03,Mill Woods South & East,4086,160.0,3899.0,27.0
2020/05/27,Mill Woods South & East,17,0.0,16.0,1.0
2020/10/14,Mill Woods South & East,463,94.0,368.0,1.0
2021/02/28,Mill Woods South & East,4272,99.0,4143.0,30.0
2020/11/19,Mill Woods South & East,1252,377.0,869.0,6.0
2020/05/09,Mill Woods South & East,17,0.0,16.0,1.0
2020/08/25,Mill Woods South & East,167,29.0,137.0,1.0
2021/04/06,Mill Woods South & East,4695,228.0,4436.0,31.0
2020/07/08,Mill Woods South & East,67,7.0,59.0,1.0
2020/12/15,Mill Woods South & East,2931,874.0,2039.0,18.0
2021/04/04,Mill Woods South & East,4629,198.0,4400.0,31.0
2020/09/30,Mill Woods South & East,342,66.0,275.0,1.0
2020/05/10,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/31,Mill Woods South & East,4557,165.0,4361.0,31.0
2020/12/16,Mill Woods South & East,2994,862.0,2114.0,18.0
2021/03/30,Mill Woods South & East,4542,162.0,4349.0,31.0
2020/05/11,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/28,Mill Woods South & East,4508,141.0,4336.0,31.0
2020/10/01,Mill Woods South & East,351,64.0,286.0,1.0
2020/07/07,Mill Woods South & East,67,7.0,59.0,1.0
2020/05/12,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/27,Mill Woods South & East,4495,136.0,4328.0,31.0
2020/08/24,Mill Woods South & East,165,30.0,134.0,1.0
2020/12/17,Mill Woods South & East,3035,847.0,2170.0,18.0
2020/07/30,Mill Woods South & East,96,20.0,75.0,1.0
2021/03/26,Mill Woods South & East,4481,126.0,4324.0,31.0
2020/05/14,Mill Woods South & East,17,0.0,16.0,1.0
2020/11/18,Mill Woods South & East,1216,371.0,839.0,6.0
2021/03/25,Mill Woods South & East,4464,113.0,4320.0,31.0
2021/04/08,Mill Woods South & East,4765,282.0,4452.0,31.0
2020/09/29,Mill Woods South & East,324,52.0,271.0,1.0
2020/05/07,Mill Woods South & East,17,1.0,15.0,1.0
2021/04/09,Mill Woods South & East,4787,289.0,4467.0,31.0
2020/08/27,Mill Woods South & East,176,31.0,144.0,1.0
2020/09/24,Mill Woods South & East,299,58.0,240.0,1.0
2020/05/01,Mill Woods South & East,17,1.0,15.0,1.0
2021/04/19,Mill Woods South & East,5133,453.0,4646.0,34.0
2020/12/11,Mill Woods South & East,2669,869.0,1785.0,15.0
2021/04/18,Mill Woods South & East,5095,456.0,4605.0,34.0
2020/05/02,Mill Woods South & East,17,1.0,15.0,1.0
2020/07/12,Mill Woods South & East,70,6.0,63.0,1.0
2021/04/17,Mill Woods South & East,5056,436.0,4586.0,34.0
2020/09/27,Mill Woods South & East,317,52.0,264.0,1.0
2020/11/20,Mill Woods South & East,1315,418.0,890.0,7.0
2020/07/29,Mill Woods South & East,96,21.0,74.0,1.0
2020/10/04,Mill Woods South & East,372,76.0,295.0,1.0
2021/04/15,Mill Woods South & East,4986,401.0,4551.0,34.0
2020/12/12,Mill Woods South & East,2738,883.0,1839.0,16.0
2021/04/14,Mill Woods South & East,4926,360.0,4532.0,34.0
2020/08/26,Mill Woods South & East,172,30.0,141.0,1.0
2020/05/04,Mill Woods South & East,17,1.0,15.0,1.0
2021/04/13,Mill Woods South & East,4896,346.0,4517.0,33.0
2020/09/28,Mill Woods South & East,322,52.0,269.0,1.0
2020/12/13,Mill Woods South & East,2837,918.0,1903.0,16.0
2021/04/11,Mill Woods South & East,4845,322.0,4490.0,33.0
2020/07/09,Mill Woods South & East,66,5.0,60.0,1.0
2020/05/06,Mill Woods South & East,17,1.0,15.0,1.0
2021/04/10,Mill Woods South & East,4816,308.0,4476.0,32.0
2020/12/14,Mill Woods South & East,2891,911.0,1963.0,17.0
2020/05/03,Mill Woods South & East,17,1.0,15.0,1.0
2020/12/10,Mill Woods South & East,2603,878.0,1710.0,15.0
2020/12/18,Mill Woods South & East,3075,818.0,2239.0,18.0
2020/05/15,Mill Woods South & East,17,0.0,16.0,1.0
2020/10/08,Mill Woods South & East,407,87.0,319.0,1.0
2020/12/27,Mill Woods South & East,3381,532.0,2828.0,21.0
2020/05/22,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/09,Mill Woods South & East,4336,91.0,4215.0,30.0
2021/03/08,Mill Woods South & East,4327,91.0,4206.0,30.0
2020/08/19,Mill Woods South & East,153,36.0,116.0,1.0
2020/11/16,Mill Woods South & East,1132,340.0,787.0,5.0
2020/05/23,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/07,Mill Woods South & East,4324,97.0,4197.0,30.0
2020/07/01,Mill Woods South & East,63,4.0,58.0,1.0
2020/12/28,Mill Woods South & East,3400,495.0,2884.0,21.0
2020/10/12,Mill Woods South & East,443,91.0,351.0,1.0
2021/03/05,Mill Woods South & East,4321,106.0,4185.0,30.0
2020/05/24,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/04,Mill Woods South & East,4313,97.0,4186.0,30.0
2020/12/29,Mill Woods South & East,3462,488.0,2953.0,21.0
2020/05/25,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/03,Mill Woods South & East,4297,90.0,4177.0,30.0
2020/10/13,Mill Woods South & East,451,91.0,359.0,1.0
2021/03/02,Mill Woods South & East,4288,92.0,4166.0,30.0
2020/06/29,Mill Woods South & East,62,7.0,54.0,1.0
2020/05/26,Mill Woods South & East,17,0.0,16.0,1.0
2020/08/18,Mill Woods South & East,151,40.0,110.0,1.0
2021/01/03,Mill Woods South & East,3583,423.0,3138.0,22.0
2021/03/01,Mill Woods South & East,4274,90.0,4154.0,30.0
2020/08/03,Mill Woods South & East,102,17.0,84.0,1.0
2021/03/10,Mill Woods South & East,4339,88.0,4221.0,30.0
2020/05/21,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/11,Mill Woods South & East,4345,89.0,4226.0,30.0
2021/03/22,Mill Woods South & East,4437,102.0,4304.0,31.0
2020/07/06,Mill Woods South & East,65,5.0,59.0,1.0
2020/12/19,Mill Woods South & East,3109,784.0,2307.0,18.0
2020/05/16,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/21,Mill Woods South & East,4431,102.0,4298.0,31.0
2020/10/05,Mill Woods South & East,383,83.0,299.0,1.0
2020/08/23,Mill Woods South & East,164,35.0,128.0,1.0
2021/03/20,Mill Woods South & East,4420,96.0,4293.0,31.0
2020/05/17,Mill Woods South & East,17,0.0,16.0,1.0
2021/03/18,Mill Woods South & East,4407,86.0,4291.0,30.0
2020/12/20,Mill Woods South & East,3154,783.0,2353.0,18.0
2021/03/17,Mill Woods South & East,4392,87.0,4275.0,30.0
2021/03/24,Mill Woods South & East,4463,117.0,4315.0,31.0
2020/05/18,Mill Woods South & East,17,0.0,16.0,1.0
2020/07/05,Mill Woods South & East,63,3.0,59.0,1.0
2021/03/16,Mill Woods South & East,4381,81.0,4270.0,30.0
2020/11/17,Mill Woods South & East,1160,348.0,807.0,5.0
2020/05/19,Mill Woods South & East,17,0.0,16.0,1.0
2020/12/21,Mill Woods South & East,3190,709.0,2463.0,18.0
2021/03/14,Mill Woods South & East,4369,92.0,4247.0,30.0
2021/03/13,Mill Woods South & East,4362,88.0,4244.0,30.0
2020/10/07,Mill Woods South & East,397,83.0,313.0,1.0
2020/05/20,Mill Woods South & East,17,0.0,16.0,1.0
2020/12/22,Mill Woods South & East,3229,688.0,2523.0,18.0
2021/03/12,Mill Woods South & East,4357,90.0,4237.0,30.0
2020/07/02,Mill Woods South & East,63,4.0,58.0,1.0
2020/10/06,Mill Woods South & East,385,82.0,302.0,1.0
2020/04/11,Mill Woods South & East,16,7.0,9.0,0.0
2020/07/26,Mill Woods South & East,91,22.0,68.0,1.0
2020/07/22,Mill Woods South & East,82,15.0,66.0,1.0
2020/07/23,Mill Woods South & East,84,14.0,69.0,1.0
2020/03/29,Mill Woods South & East,7,,,
2020/03/31,Mill Woods South & East,8,,,
2020/09/03,Mill Woods South & East,209,40.0,168.0,1.0
2020/11/29,Mill Woods South & East,1762,584.0,1169.0,9.0
2020/03/22,Mill Woods South & East,4,,,
2020/11/26,Mill Woods South & East,1614,554.0,1052.0,8.0
2021/05/20,Mill Woods South & East,6193,382.0,5775.0,36.0
2020/03/24,Mill Woods South & East,6,,,
2020/11/24,Mill Woods South & East,1509,497.0,1005.0,7.0
2020/09/07,Mill Woods South & East,222,41.0,180.0,1.0
2021/05/28,Mill Woods South & East,6287,221.0,6028.0,38.0
2020/09/13,Mill Woods South & East,242,26.0,215.0,1.0
2020/04/03,Mill Woods South & East,11,,,
2020/11/28,Mill Woods South & East,1706,572.0,1125.0,9.0
2020/03/27,Mill Woods South & East,7,,,
2020/03/26,Mill Woods South & East,7,,,
2020/04/09,Mill Woods South & East,16,9.0,7.0,0.0
2021/05/27,Mill Woods South & East,6277,242.0,5997.0,38.0
2021/05/23,Mill Woods South & East,6236,330.0,5869.0,37.0
2020/03/20,Mill Woods South & East,2,,,
2021/05/22,Mill Woods South & East,6227,356.0,5834.0,37.0
2020/09/08,Mill Woods South & East,227,36.0,190.0,1.0
2021/05/25,Mill Woods South & East,6261,293.0,5931.0,37.0
2020/09/10,Mill Woods South & East,235,34.0,200.0,1.0
2021/05/30,Mill Woods South & East,6295,191.0,6065.0,39.0
2021/05/29,Mill Woods South & East,6292,200.0,6054.0,38.0
2021/05/21,Mill Woods South & East,6209,371.0,5802.0,36.0
2021/05/24,Mill Woods South & East,6250,314.0,5899.0,37.0
2020/11/30,Mill Woods South & East,1822,603.0,1209.0,10.0
2020/09/09,Mill Woods South & East,230,35.0,193.0,2.0
2021/05/26,Mill Woods South & East,6270,260.0,5973.0,37.0
2020/11/25,Mill Woods South & East,1574,553.0,1013.0,8.0
2020/11/27,Mill Woods South & East,1650,553.0,1089.0,8.0
2020/05/25,Mill Woods West,13,2.0,11.0,0.0
2021/05/12,Mill Woods West,3093,211.0,2839.0,43.0
2020/05/14,Mill Woods West,13,2.0,11.0,0.0
2021/05/21,Mill Woods West,3162,135.0,2984.0,43.0
2020/08/30,Mill Woods West,117,14.0,103.0,0.0
2021/01/22,Mill Woods West,2172,135.0,2015.0,22.0
2020/06/21,Mill Woods West,37,22.0,15.0,0.0
2020/07/15,Mill Woods West,62,5.0,57.0,0.0
2020/12/22,Mill Woods West,1712,379.0,1316.0,17.0
2021/05/06,Mill Woods West,3005,209.0,2754.0,42.0
2020/06/18,Mill Woods West,29,16.0,13.0,0.0
2021/02/05,Mill Woods West,2287,121.0,2142.0,24.0
2021/04/28,Mill Woods West,2875,207.0,2626.0,42.0
2021/03/04,Mill Woods West,2396,75.0,2295.0,26.0
2020/08/20,Mill Woods West,103,21.0,82.0,0.0
2020/06/26,Mill Woods West,41,16.0,25.0,0.0
2020/05/27,Mill Woods West,13,1.0,12.0,0.0
2021/03/05,Mill Woods West,2401,81.0,2294.0,26.0
2021/02/15,Mill Woods West,2326,71.0,2230.0,25.0
2020/10/07,Mill Woods West,284,73.0,206.0,5.0
2021/03/27,Mill Woods West,2513,62.0,2409.0,42.0
2020/11/24,Mill Woods West,848,251.0,583.0,14.0
2021/03/11,Mill Woods West,2443,96.0,2317.0,30.0
2021/01/08,Mill Woods West,2046,293.0,1732.0,21.0
2021/04/11,Mill Woods West,2631,115.0,2474.0,42.0
2021/04/08,Mill Woods West,2599,97.0,2460.0,42.0
2020/06/02,Mill Woods West,13,0.0,13.0,0.0
2021/04/26,Mill Woods West,2839,189.0,2608.0,42.0
2020/12/17,Mill Woods West,1613,436.0,1160.0,17.0
2021/01/23,Mill Woods West,2183,125.0,2036.0,22.0
2020/12/01,Mill Woods West,1024,302.0,708.0,14.0
2020/11/09,Mill Woods West,564,131.0,419.0,14.0
2020/12/08,Mill Woods West,1284,394.0,875.0,15.0
2021/02/17,Mill Woods West,2330,65.0,2240.0,25.0
2020/07/09,Mill Woods West,60,6.0,54.0,0.0
2021/05/07,Mill Woods West,3031,221.0,2768.0,42.0
2020/05/20,Mill Woods West,13,2.0,11.0,0.0
2020/04/22,Mill Woods West,9,5.0,4.0,0.0
2021/01/26,Mill Woods West,2211,108.0,2081.0,22.0
2020/05/06,Mill Woods West,11,4.0,7.0,0.0
2021/02/28,Mill Woods West,2368,57.0,2285.0,26.0
2020/06/22,Mill Woods West,38,17.0,21.0,0.0
2020/09/29,Mill Woods West,215,43.0,170.0,2.0
2020/08/04,Mill Woods West,74,9.0,65.0,0.0
2020/09/02,Mill Woods West,127,21.0,106.0,0.0
2021/02/23,Mill Woods West,2333,27.0,2281.0,25.0
2020/06/16,Mill Woods West,26,17.0,9.0,0.0
2021/03/26,Mill Woods West,2505,64.0,2399.0,42.0
2020/03/26,Mill Woods West,2,,,
2020/07/02,Mill Woods West,57,20.0,37.0,0.0
2021/02/21,Mill Woods West,2335,45.0,2265.0,25.0
2021/04/27,Mill Woods West,2848,190.0,2616.0,42.0
2020/04/13,Mill Woods West,5,1.0,4.0,0.0
2020/11/21,Mill Woods West,770,211.0,545.0,14.0
2021/02/16,Mill Woods West,2330,63.0,2242.0,25.0
2020/11/27,Mill Woods West,914,281.0,619.0,14.0
2021/02/06,Mill Woods West,2293,113.0,2156.0,24.0
2020/05/24,Mill Woods West,13,2.0,11.0,0.0
2020/07/22,Mill Woods West,66,6.0,60.0,0.0
2020/10/20,Mill Woods West,366,75.0,283.0,8.0
2020/06/10,Mill Woods West,23,14.0,9.0,0.0
2020/09/20,Mill Woods West,172,24.0,148.0,0.0
2020/09/13,Mill Woods West,155,20.0,135.0,0.0
2020/12/03,Mill Woods West,1100,339.0,746.0,15.0
2020/04/26,Mill Woods West,10,6.0,4.0,0.0
2020/12/29,Mill Woods West,1849,275.0,1555.0,19.0
2020/10/14,Mill Woods West,332,86.0,238.0,8.0
2020/07/30,Mill Woods West,71,9.0,62.0,0.0
2021/03/18,Mill Woods West,2474,84.0,2355.0,35.0
2020/05/07,Mill Woods West,11,3.0,8.0,0.0
2020/11/22,Mill Woods West,798,231.0,553.0,14.0
2020/05/30,Mill Woods West,13,1.0,12.0,0.0
2021/04/09,Mill Woods West,2603,95.0,2466.0,42.0
2021/01/09,Mill Woods West,2067,295.0,1751.0,21.0
2020/09/15,Mill Woods West,165,25.0,140.0,0.0
2021/03/12,Mill Woods West,2447,96.0,2319.0,32.0
2020/12/14,Mill Woods West,1533,466.0,1051.0,16.0
2020/06/03,Mill Woods West,13,0.0,13.0,0.0
2020/12/20,Mill Woods West,1669,413.0,1239.0,17.0
2020/11/02,Mill Woods West,487,120.0,354.0,13.0
2021/01/31,Mill Woods West,2259,116.0,2120.0,23.0
2021/05/25,Mill Woods West,3181,94.0,3044.0,43.0
2021/01/13,Mill Woods West,2119,235.0,1863.0,21.0
2021/05/28,Mill Woods West,3196,70.0,3083.0,43.0
2020/09/03,Mill Woods West,133,26.0,107.0,0.0
2021/05/16,Mill Woods West,3130,207.0,2880.0,43.0
2020/08/24,Mill Woods West,106,18.0,88.0,0.0
2020/09/17,Mill Woods West,165,22.0,143.0,0.0
2020/06/11,Mill Woods West,23,14.0,9.0,0.0
2020/06/12,Mill Woods West,23,14.0,9.0,0.0
2020/11/17,Mill Woods West,664,149.0,501.0,14.0
2021/03/31,Mill Woods West,2534,66.0,2426.0,42.0
2020/06/29,Mill Woods West,54,27.0,27.0,0.0
2020/12/07,Mill Woods West,1247,387.0,845.0,15.0
2020/07/05,Mill Woods West,59,17.0,42.0,0.0
2020/11/12,Mill Woods West,594,125.0,455.0,14.0
2020/11/26,Mill Woods West,889,269.0,606.0,14.0
2020/06/01,Mill Woods West,13,0.0,13.0,0.0
2020/06/17,Mill Woods West,26,17.0,9.0,0.0
2021/02/01,Mill Woods West,2262,113.0,2125.0,24.0
2020/04/24,Mill Woods West,9,5.0,4.0,0.0
2021/05/14,Mill Woods West,3119,210.0,2866.0,43.0
2021/03/28,Mill Woods West,2515,63.0,2410.0,42.0
2021/05/24,Mill Woods West,3178,109.0,3026.0,43.0
2020/10/01,Mill Woods West,229,44.0,182.0,3.0
2021/03/02,Mill Woods West,2378,62.0,2290.0,26.0
2020/07/16,Mill Woods West,62,3.0,59.0,0.0
2020/05/10,Mill Woods West,12,2.0,10.0,0.0
2020/09/16,Mill Woods West,165,23.0,142.0,0.0
2020/10/06,Mill Woods West,270,75.0,190.0,5.0
2020/05/26,Mill Woods West,13,1.0,12.0,0.0
2020/12/21,Mill Woods West,1685,397.0,1271.0,17.0
2020/09/09,Mill Woods West,148,22.0,126.0,0.0
2021/03/01,Mill Woods West,2374,60.0,2288.0,26.0
2020/05/11,Mill Woods West,12,1.0,11.0,0.0
2020/08/18,Mill Woods West,100,21.0,79.0,0.0
2020/09/21,Mill Woods West,175,27.0,148.0,0.0
2021/05/04,Mill Woods West,2962,198.0,2722.0,42.0
2021/03/30,Mill Woods West,2529,71.0,2416.0,42.0
2020/07/28,Mill Woods West,71,9.0,62.0,0.0
2020/11/23,Mill Woods West,819,238.0,567.0,14.0
2020/03/31,Mill Woods West,4,,,
2021/02/02,Mill Woods West,2271,117.0,2130.0,24.0
2021/01/07,Mill Woods West,2038,286.0,1731.0,21.0
2021/03/16,Mill Woods West,2462,91.0,2336.0,35.0
2021/01/25,Mill Woods West,2202,114.0,2066.0,22.0
2020/12/16,Mill Woods West,1585,432.0,1137.0,16.0
2021/01/18,Mill Woods West,2155,174.0,1960.0,21.0
2020/05/31,Mill Woods West,13,1.0,12.0,0.0
2020/08/11,Mill Woods West,86,14.0,72.0,0.0
2020/04/23,Mill Woods West,9,5.0,4.0,0.0
2020/06/27,Mill Woods West,46,21.0,25.0,0.0
2021/02/20,Mill Woods West,2334,54.0,2255.0,25.0
2021/05/13,Mill Woods West,3102,210.0,2849.0,43.0
2020/07/20,Mill Woods West,64,5.0,59.0,0.0
2021/05/03,Mill Woods West,2945,189.0,2714.0,42.0
2021/01/14,Mill Woods West,2128,213.0,1894.0,21.0
2020/04/09,Mill Woods West,5,3.0,2.0,0.0
2020/11/28,Mill Woods West,933,283.0,636.0,14.0
2020/08/16,Mill Woods West,97,21.0,76.0,0.0
2020/12/02,Mill Woods West,1064,317.0,733.0,14.0
2021/02/04,Mill Woods West,2285,128.0,2133.0,24.0
2020/08/25,Mill Woods West,107,18.0,89.0,0.0
2020/11/19,Mill Woods West,710,181.0,515.0,14.0
2020/10/13,Mill Woods West,326,88.0,231.0,7.0
2020/07/07,Mill Woods West,59,17.0,42.0,0.0
2020/05/09,Mill Woods West,12,2.0,10.0,0.0
2021/03/17,Mill Woods West,2469,84.0,2350.0,35.0
2021/01/06,Mill Woods West,2020,287.0,1712.0,21.0
2021/03/03,Mill Woods West,2389,70.0,2293.0,26.0
2021/05/01,Mill Woods West,2913,197.0,2674.0,42.0
2021/03/13,Mill Woods West,2455,98.0,2322.0,35.0
2020/08/17,Mill Woods West,97,21.0,76.0,0.0
2020/05/12,Mill Woods West,12,1.0,11.0,0.0
2020/11/29,Mill Woods West,956,285.0,657.0,14.0
2021/05/15,Mill Woods West,3130,207.0,2880.0,43.0
2020/06/13,Mill Woods West,23,14.0,9.0,0.0
2020/04/03,Mill Woods West,5,,,
2021/02/18,Mill Woods West,2331,62.0,2244.0,25.0
2020/09/22,Mill Woods West,177,27.0,150.0,0.0
2020/10/27,Mill Woods West,439,112.0,317.0,10.0
2021/05/20,Mill Woods West,3161,145.0,2973.0,43.0
2020/10/26,Mill Woods West,433,112.0,311.0,10.0
2021/04/06,Mill Woods West,2581,88.0,2451.0,42.0
2020/09/30,Mill Woods West,226,45.0,178.0,3.0
2021/02/03,Mill Woods West,2283,126.0,2133.0,24.0
2020/04/14,Mill Woods West,5,1.0,4.0,0.0
2020/07/08,Mill Woods West,59,17.0,42.0,0.0
2020/05/19,Mill Woods West,13,2.0,11.0,0.0
2021/01/15,Mill Woods West,2133,214.0,1898.0,21.0
2021/04/04,Mill Woods West,2566,81.0,2443.0,42.0
2021/05/05,Mill Woods West,2978,203.0,2733.0,42.0
2020/09/08,Mill Woods West,147,25.0,122.0,0.0
2021/05/02,Mill Woods West,2927,187.0,2698.0,42.0
2020/08/31,Mill Woods West,124,21.0,103.0,0.0
2021/02/19,Mill Woods West,2333,60.0,2248.0,25.0
2020/12/15,Mill Woods West,1567,458.0,1093.0,16.0
2020/10/29,Mill Woods West,445,101.0,334.0,10.0
2020/10/18,Mill Woods West,353,75.0,270.0,8.0
2020/05/18,Mill Woods West,13,2.0,11.0,0.0
2020/04/17,Mill Woods West,8,4.0,4.0,0.0
2021/02/22,Mill Woods West,2336,33.0,2278.0,25.0
2021/01/24,Mill Woods West,2194,125.0,2047.0,22.0
2020/06/23,Mill Woods West,41,18.0,23.0,0.0
2020/12/06,Mill Woods West,1205,378.0,812.0,15.0
2021/03/14,Mill Woods West,2458,91.0,2332.0,35.0
2020/10/19,Mill Woods West,354,68.0,278.0,8.0
2020/04/25,Mill Woods West,11,7.0,4.0,0.0
2021/04/10,Mill Woods West,2619,108.0,2469.0,42.0
2021/01/03,Mill Woods West,1970,300.0,1650.0,20.0
2020/11/08,Mill Woods West,552,126.0,413.0,13.0
2020/11/30,Mill Woods West,986,283.0,689.0,14.0
2020/06/25,Mill Woods West,41,18.0,23.0,0.0
2021/03/24,Mill Woods West,2496,66.0,2390.0,40.0
2020/05/15,Mill Woods West,13,2.0,11.0,0.0
2021/01/10,Mill Woods West,2076,297.0,1758.0,21.0
2021/04/22,Mill Woods West,2784,183.0,2557.0,44.0
2020/04/19,Mill Woods West,8,4.0,4.0,0.0
2020/08/13,Mill Woods West,90,17.0,73.0,0.0
2020/09/14,Mill Woods West,157,22.0,135.0,0.0
2021/01/21,Mill Woods West,2170,144.0,2004.0,22.0
2021/04/17,Mill Woods West,2705,150.0,2513.0,42.0
2020/04/29,Mill Woods West,11,5.0,6.0,0.0
2020/07/21,Mill Woods West,66,6.0,60.0,0.0
2020/07/12,Mill Woods West,61,4.0,57.0,0.0
2020/11/15,Mill Woods West,624,130.0,480.0,14.0
2020/05/23,Mill Woods West,13,2.0,11.0,0.0
2020/08/19,Mill Woods West,101,22.0,79.0,0.0
2021/03/21,Mill Woods West,2484,70.0,2376.0,38.0
2020/04/12,Mill Woods West,5,1.0,4.0,0.0
2020/05/01,Mill Woods West,11,5.0,6.0,0.0
2020/08/03,Mill Woods West,73,8.0,65.0,0.0
2020/12/18,Mill Woods West,1634,433.0,1184.0,17.0
2021/01/12,Mill Woods West,2103,245.0,1837.0,21.0
2021/02/13,Mill Woods West,2321,84.0,2212.0,25.0
2020/07/27,Mill Woods West,69,7.0,62.0,0.0
2021/05/29,Mill Woods West,3197,62.0,3092.0,43.0
2021/05/30,Mill Woods West,3201,61.0,3096.0,44.0
2020/10/08,Mill Woods West,293,79.0,208.0,6.0
2020/08/23,Mill Woods West,105,21.0,84.0,0.0
2021/04/14,Mill Woods West,2666,133.0,2491.0,42.0
2020/06/06,Mill Woods West,15,2.0,13.0,0.0
2021/02/08,Mill Woods West,2307,115.0,2168.0,24.0
2020/03/22,Mill Woods West,2,,,
2020/03/24,Mill Woods West,2,,,
2020/07/13,Mill Woods West,61,4.0,57.0,0.0
2020/08/06,Mill Woods West,77,11.0,66.0,0.0
2020/09/10,Mill Woods West,149,18.0,131.0,0.0
2020/07/06,Mill Woods West,59,17.0,42.0,0.0
2021/05/08,Mill Woods West,3035,218.0,2775.0,42.0
2020/12/27,Mill Woods West,1781,266.0,1497.0,18.0
2020/10/15,Mill Woods West,333,71.0,254.0,8.0
2020/10/05,Mill Woods West,265,72.0,188.0,5.0
2020/03/20,Mill Woods West,2,,,
2020/08/10,Mill Woods West,83,11.0,72.0,0.0
2021/04/21,Mill Woods West,2772,180.0,2548.0,44.0
2020/06/28,Mill Woods West,50,24.0,26.0,0.0
2020/06/19,Mill Woods West,29,16.0,13.0,0.0
2020/07/19,Mill Woods West,62,3.0,59.0,0.0
2021/05/26,Mill Woods West,3184,88.0,3053.0,43.0
2020/05/22,Mill Woods West,13,2.0,11.0,0.0
2021/02/09,Mill Woods West,2313,117.0,2172.0,24.0
2020/10/28,Mill Woods West,445,113.0,322.0,10.0
2020/07/29,Mill Woods West,74,12.0,62.0,0.0
2021/02/12,Mill Woods West,2321,97.0,2199.0,25.0
2020/11/11,Mill Woods West,586,125.0,447.0,14.0
2021/05/09,Mill Woods West,3054,218.0,2794.0,42.0
2020/08/27,Mill Woods West,109,14.0,95.0,0.0
2021/03/22,Mill Woods West,2488,68.0,2380.0,40.0
2021/04/15,Mill Woods West,2683,143.0,2498.0,42.0
2020/10/21,Mill Woods West,374,70.0,296.0,8.0
2020/03/29,Mill Woods West,2,,,
2021/03/09,Mill Woods West,2436,104.0,2304.0,28.0
2020/12/10,Mill Woods West,1369,428.0,926.0,15.0
2021/05/18,Mill Woods West,3153,183.0,2927.0,43.0
2021/05/23,Mill Woods West,3173,120.0,3010.0,43.0
2021/01/04,Mill Woods West,1987,298.0,1669.0,20.0
2020/06/08,Mill Woods West,15,6.0,9.0,0.0
2020/06/24,Mill Woods West,41,18.0,23.0,0.0
2021/01/29,Mill Woods West,2235,103.0,2109.0,23.0
2020/06/05,Mill Woods West,14,1.0,13.0,0.0
2020/12/12,Mill Woods West,1439,438.0,985.0,16.0
2020/09/07,Mill Woods West,146,33.0,113.0,0.0
2020/09/27,Mill Woods West,208,42.0,164.0,2.0
2021/01/05,Mill Woods West,2004,298.0,1685.0,21.0
2020/11/03,Mill Woods West,500,127.0,360.0,13.0
2021/02/25,Mill Woods West,2345,37.0,2282.0,26.0
2020/05/03,Mill Woods West,11,4.0,7.0,0.0
2020/11/16,Mill Woods West,639,138.0,487.0,14.0
2020/11/20,Mill Woods West,747,196.0,537.0,14.0
2021/05/27,Mill Woods West,3189,78.0,3068.0,43.0
2020/06/15,Mill Woods West,26,17.0,9.0,0.0
2020/09/24,Mill Woods West,186,31.0,155.0,0.0
2020/09/28,Mill Woods West,211,44.0,165.0,2.0
2021/01/17,Mill Woods West,2150,184.0,1945.0,21.0
2021/01/27,Mill Woods West,2216,103.0,2090.0,23.0
2021/02/14,Mill Woods West,2326,82.0,2219.0,25.0
2021/05/11,Mill Woods West,3079,210.0,2827.0,42.0
2020/12/19,Mill Woods West,1649,418.0,1214.0,17.0
2021/05/22,Mill Woods West,3167,125.0,2999.0,43.0
2021/05/17,Mill Woods West,3144,194.0,2907.0,43.0
2020/10/25,Mill Woods West,412,92.0,310.0,10.0
2021/02/10,Mill Woods West,2315,109.0,2182.0,24.0
2020/10/12,Mill Woods West,318,82.0,229.0,7.0
2021/05/19,Mill Woods West,3156,162.0,2951.0,43.0
2021/05/10,Mill Woods West,3063,216.0,2805.0,42.0
2020/06/20,Mill Woods West,35,20.0,15.0,0.0
2021/04/24,Mill Woods West,2813,191.0,2578.0,44.0
2020/04/11,Mill Woods West,5,1.0,4.0,0.0
2020/09/23,Mill Woods West,183,28.0,155.0,0.0
2020/04/20,Mill Woods West,9,5.0,4.0,0.0
2021/01/16,Mill Woods West,2146,189.0,1936.0,21.0
2020/04/28,Mill Woods West,10,5.0,5.0,0.0
2021/02/24,Mill Woods West,2344,38.0,2280.0,26.0
2021/04/18,Mill Woods West,2719,156.0,2521.0,42.0
2020/08/05,Mill Woods West,76,10.0,66.0,0.0
